ORD_NO,SKU_CD,NUM_PCS,LOC,CART_NO,SEQ,PICKER_NO,BATCH_NO
ORD_0032,SKU_0138,1,WP_0038,48,3,2,18
ORD_0458,SKU_0069,1,WP_0043,48,6,2,18
ORD_0458,SKU_0068,1,WP_0047,48,5,2,18
ORD_0350,SKU_0029,1,WP_0052,48,1,2,18
ORD_0332,SKU_0251,1,WP_0053,48,2,2,18
ORD_0032,SKU_0218,1,WP_0065,48,4,2,18
ORD_0032,SKU_0302,1,WP_0074,48,7,2,18
ORD_0332,SKU_0118,1,WP_0090,48,9,2,18
ORD_0458,SKU_0199,1,WP_0091,48,8,2,18
ORD_0350,SKU_0115,1,WP_0092,48,10,2,18
ORD_0032,SKU_0108,1,WP_0138,48,11,2,18
ORD_0032,SKU_0278,1,WP_0144,48,12,2,18
ORD_0398,SKU_0104,1,WP_0059,49,7,2,23
ORD_0257,SKU_0057,1,WP_0070,49,2,2,23
ORD_0257,SKU_0112,1,WP_0076,49,6,2,23
ORD_0398,SKU_0110,1,WP_0081,49,1,2,23
ORD_0033,SKU_0010,1,WP_0122,49,4,2,23
ORD_0033,SKU_0060,1,WP_0122,49,5,2,23
ORD_0061,SKU_0039,1,WP_0123,49,3,2,23
ORD_0257,SKU_0140,1,WP_0129,49,8,2,23
ORD_0398,SKU_0256,1,WP_0133,49,9,2,23
ORD_0033,SKU_0193,1,WP_0164,49,10,2,23
ORD_0064,SKU_0231,1,WP_0113,50,1,3,2
ORD_0144,SKU_0105,1,WP_0114,50,2,3,2
ORD_0193,SKU_0128,1,WP_0115,50,3,3,2
ORD_0101,SKU_0041,1,WP_0117,50,4,3,2
ORD_0312,SKU_0042,1,WP_0116,51,1,4,2
ORD_0207,SKU_0181,1,WP_0118,51,2,4,2
ORD_0277,SKU_0060,1,WP_0122,51,3,4,2
ORD_0276,SKU_0263,1,WP_0123,51,4,4,2
ORD_0034,SKU_0115,1,WP_0092,52,7,1,22
ORD_0306,SKU_0036,1,WP_0093,52,8,1,22
ORD_0306,SKU_0296,1,WP_0093,52,9,1,22
ORD_0035,SKU_0325,1,WP_0105,52,1,1,22
ORD_0306,SKU_0150,1,WP_0116,52,3,1,22
ORD_0306,SKU_0042,1,WP_0116,52,4,1,22
ORD_0345,SKU_0042,1,WP_0116,52,5,1,22
ORD_0034,SKU_0239,1,WP_0119,52,6,1,22
ORD_0034,SKU_0092,1,WP_0128,52,2,1,22
ORD_0035,SKU_0235,1,WP_0138,52,10,1,22
ORD_0062,SKU_0304,1,WP_0102,53,3,2,25
ORD_0058,SKU_0201,1,WP_0104,53,2,2,25
ORD_0230,SKU_0045,1,WP_0105,53,1,2,25
ORD_0279,SKU_0172,1,WP_0106,53,6,2,25
ORD_0279,SKU_0233,1,WP_0127,53,4,2,25
ORD_0230,SKU_0192,1,WP_0132,53,5,2,25
ORD_0058,SKU_0179,1,WP_0136,53,7,2,25
ORD_0062,SKU_0063,1,WP_0137,53,8,2,25
ORD_0036,SKU_0114,1,WP_0003,54,5,4,2
ORD_0462,SKU_0114,1,WP_0003,54,6,4,2
ORD_0462,SKU_0145,1,WP_0003,54,7,4,2
ORD_0039,SKU_0131,1,WP_0005,54,3,4,2
ORD_0039,SKU_0127,1,WP_0005,54,4,4,2
ORD_0036,SKU_0291,1,WP_0007,54,1,4,2
ORD_0036,SKU_0053,1,WP_0007,54,2,4,2
ORD_0040,SKU_0200,1,WP_0018,54,8,4,2
ORD_0039,SKU_0251,1,WP_0053,54,9,4,2
ORD_0036,SKU_0260,1,WP_0060,54,11,4,2
ORD_0462,SKU_0228,1,WP_0065,54,10,4,2
ORD_0039,SKU_0302,1,WP_0074,54,12,4,2
ORD_0039,SKU_0151,1,WP_0077,54,13,4,2
ORD_0040,SKU_0050,1,WP_0103,54,14,4,2
ORD_0040,SKU_0234,1,WP_0144,54,15,4,2
ORD_0042,SKU_0288,1,WP_0004,55,9,3,15
ORD_0070,SKU_0106,1,WP_0010,55,1,3,15
ORD_0070,SKU_0043,1,WP_0010,55,2,3,15
ORD_0070,SKU_0232,1,WP_0014,55,4,3,15
ORD_0070,SKU_0200,1,WP_0018,55,7,3,15
ORD_0070,SKU_0143,1,WP_0018,55,8,3,15
ORD_0044,SKU_0208,1,WP_0024,55,6,3,15
ORD_0124,SKU_0279,1,WP_0025,55,5,3,15
ORD_0042,SKU_0089,1,WP_0027,55,3,3,15
ORD_0124,SKU_0018,1,WP_0102,55,11,3,15
ORD_0124,SKU_0270,1,WP_0113,55,10,3,15
ORD_0124,SKU_0223,1,WP_0148,55,12,3,15
ORD_0044,SKU_0142,1,WP_0149,55,13,3,15
ORD_0143,SKU_0288,1,WP_0004,56,10,2,11
ORD_0154,SKU_0066,1,WP_0006,56,8,2,11
ORD_0154,SKU_0048,1,WP_0006,56,9,2,11
ORD_0102,SKU_0266,1,WP_0013,56,1,2,11
ORD_0043,SKU_0093,1,WP_0020,56,6,2,11
ORD_0043,SKU_0100,1,WP_0020,56,7,2,11
ORD_0154,SKU_0253,1,WP_0021,56,5,2,11
ORD_0102,SKU_0025,1,WP_0025,56,4,2,11
ORD_0143,SKU_0079,1,WP_0028,56,2,2,11
ORD_0143,SKU_0324,1,WP_0028,56,3,2,11
ORD_0143,SKU_0154,1,WP_0101,56,11,2,11
ORD_0043,SKU_0172,1,WP_0106,56,12,2,11
ORD_0043,SKU_0012,1,WP_0135,56,13,2,11
ORD_0043,SKU_0213,1,WP_0135,56,14,2,11
ORD_0154,SKU_0058,1,WP_0162,56,15,2,11
ORD_0162,SKU_0285,1,WP_0016,57,3,2,13
ORD_0354,SKU_0120,1,WP_0016,57,4,2,13
ORD_0228,SKU_0101,1,WP_0019,57,2,2,13
ORD_0161,SKU_0219,1,WP_0022,57,1,2,13
ORD_0228,SKU_0273,1,WP_0095,57,7,2,13
ORD_0162,SKU_0175,1,WP_0106,57,9,2,13
ORD_0161,SKU_0216,1,WP_0108,57,8,2,13
ORD_0161,SKU_0186,1,WP_0131,57,5,2,13
ORD_0161,SKU_0019,1,WP_0131,57,6,2,13
ORD_0354,SKU_0030,1,WP_0136,57,10,2,13
ORD_0354,SKU_0179,1,WP_0136,57,11,2,13
ORD_0162,SKU_0108,1,WP_0138,57,12,2,13
ORD_0228,SKU_0108,1,WP_0138,57,13,2,13
ORD_0228,SKU_0235,1,WP_0138,57,14,2,13
ORD_0145,SKU_0326,1,WP_0015,58,4,1,18
ORD_0145,SKU_0011,1,WP_0015,58,5,1,18
ORD_0050,SKU_0285,1,WP_0016,58,3,1,18
ORD_0050,SKU_0200,1,WP_0018,58,2,1,18
ORD_0196,SKU_0141,1,WP_0031,58,6,1,18
ORD_0048,SKU_0130,1,WP_0032,58,7,1,18
ORD_0196,SKU_0044,1,WP_0037,58,1,1,18
ORD_0050,SKU_0054,1,WP_0108,58,10,1,18
ORD_0145,SKU_0087,1,WP_0111,58,11,1,18
ORD_0048,SKU_0233,1,WP_0127,58,8,1,18
ORD_0196,SKU_0073,1,WP_0130,58,9,1,18
ORD_0196,SKU_0311,1,WP_0151,58,12,1,18
ORD_0412,SKU_0120,1,WP_0016,59,5,1,3
ORD_0412,SKU_0285,1,WP_0016,59,6,1,3
ORD_0190,SKU_0119,1,WP_0017,59,4,1,3
ORD_0412,SKU_0253,1,WP_0021,59,3,1,3
ORD_0190,SKU_0230,1,WP_0024,59,2,1,3
ORD_0122,SKU_0272,1,WP_0026,59,1,1,3
ORD_0051,SKU_0292,1,WP_0062,59,10,1,3
ORD_0122,SKU_0310,1,WP_0063,59,11,1,3
ORD_0122,SKU_0293,1,WP_0063,59,12,1,3
ORD_0051,SKU_0091,1,WP_0086,59,7,1,3
ORD_0122,SKU_0187,1,WP_0089,59,8,1,3
ORD_0122,SKU_0319,1,WP_0089,59,9,1,3
ORD_0051,SKU_0036,1,WP_0093,59,13,1,3
ORD_0190,SKU_0175,1,WP_0106,59,16,1,3
ORD_0412,SKU_0054,1,WP_0108,59,14,1,3
ORD_0412,SKU_0216,1,WP_0108,59,15,1,3
ORD_0190,SKU_0185,1,WP_0134,59,17,1,3
ORD_0051,SKU_0070,1,WP_0161,59,18,1,3
ORD_0053,SKU_0242,1,WP_0001,60,2,2,14
ORD_0053,SKU_0200,1,WP_0018,60,1,2,14
ORD_0053,SKU_0170,1,WP_0033,60,3,2,14
ORD_0052,SKU_0309,1,WP_0048,60,4,2,14
ORD_0104,SKU_0115,1,WP_0092,60,7,2,14
ORD_0104,SKU_0038,1,WP_0092,60,8,2,14
ORD_0052,SKU_0062,1,WP_0094,60,9,2,14
ORD_0052,SKU_0252,1,WP_0094,60,10,2,14
ORD_0126,SKU_0062,1,WP_0094,60,11,2,14
ORD_0052,SKU_0045,1,WP_0105,60,5,2,14
ORD_0104,SKU_0325,1,WP_0105,60,6,2,14
ORD_0126,SKU_0320,1,WP_0112,60,12,2,14
ORD_0052,SKU_0039,1,WP_0123,60,13,2,14
ORD_0053,SKU_0153,1,WP_0160,60,14,2,14
ORD_0055,SKU_0255,1,WP_0008,61,1,2,6
ORD_0151,SKU_0117,1,WP_0008,61,2,2,6
ORD_0346,SKU_0255,1,WP_0008,61,3,2,6
ORD_0168,SKU_0106,1,WP_0010,61,4,2,6
ORD_0151,SKU_0272,1,WP_0026,61,5,2,6
ORD_0055,SKU_0170,1,WP_0033,61,14,2,6
ORD_0151,SKU_0318,1,WP_0040,61,9,2,6
ORD_0151,SKU_0028,1,WP_0040,61,10,2,6
ORD_0168,SKU_0077,1,WP_0042,61,6,2,6
ORD_0346,SKU_0077,1,WP_0042,61,7,2,6
ORD_0346,SKU_0107,1,WP_0042,61,8,2,6
ORD_0346,SKU_0139,1,WP_0050,61,13,2,6
ORD_0346,SKU_0183,1,WP_0077,61,15,2,6
ORD_0168,SKU_0161,1,WP_0080,61,12,2,6
ORD_0055,SKU_0008,1,WP_0083,61,11,2,6
ORD_0168,SKU_0056,1,WP_0087,61,16,2,6
ORD_0151,SKU_0196,1,WP_0158,61,17,2,6
ORD_0056,SKU_0274,1,WP_0120,62,1,4,25
ORD_0138,SKU_0287,1,WP_0155,62,2,4,25
ORD_0088,SKU_0046,1,WP_0156,62,3,4,25
ORD_0092,SKU_0022,1,WP_0156,62,4,4,25
ORD_0056,SKU_0159,1,WP_0159,62,5,4,25
ORD_0056,SKU_0058,1,WP_0162,62,6,4,25
ORD_0056,SKU_0190,1,WP_0162,62,7,4,25
ORD_0251,SKU_0002,1,WP_0161,63,1,4,4
ORD_0224,SKU_0135,1,WP_0163,63,2,4,4
ORD_0180,SKU_0148,1,WP_0165,63,3,4,4
ORD_0156,SKU_0052,1,WP_0166,63,4,4,4
ORD_0330,SKU_0242,1,WP_0001,64,1,2,26
ORD_0319,SKU_0196,1,WP_0158,64,2,2,26
ORD_0319,SKU_0330,1,WP_0160,64,3,2,26
ORD_0330,SKU_0070,1,WP_0161,64,4,2,26
ORD_0330,SKU_0002,1,WP_0161,64,5,2,26
ORD_0288,SKU_0190,1,WP_0162,64,6,2,26
ORD_0300,SKU_0086,1,WP_0168,64,7,2,26
ORD_0059,SKU_0084,1,WP_0068,65,8,4,14
ORD_0059,SKU_0165,1,WP_0071,65,1,4,14
ORD_0059,SKU_0137,1,WP_0146,65,2,4,14
ORD_0059,SKU_0157,1,WP_0146,65,3,4,14
ORD_0059,SKU_0034,1,WP_0147,65,4,4,14
ORD_0067,SKU_0329,1,WP_0148,65,6,4,14
ORD_0084,SKU_0223,1,WP_0148,65,7,4,14
ORD_0421,SKU_0058,1,WP_0162,65,5,4,14
ORD_0067,SKU_0212,1,WP_0168,65,9,4,14
ORD_0110,SKU_0314,1,WP_0080,66,1,4,26
ORD_0135,SKU_0245,1,WP_0141,66,2,4,26
ORD_0110,SKU_0095,1,WP_0149,66,3,4,26
ORD_0110,SKU_0142,1,WP_0149,66,4,4,26
ORD_0116,SKU_0294,1,WP_0150,66,5,4,26
ORD_0165,SKU_0064,1,WP_0154,66,6,4,26
ORD_0181,SKU_0315,1,WP_0045,67,1,3,25
ORD_0236,SKU_0082,1,WP_0141,67,2,3,25
ORD_0181,SKU_0157,1,WP_0146,67,3,3,25
ORD_0166,SKU_0034,1,WP_0147,67,4,3,25
ORD_0181,SKU_0329,1,WP_0148,67,5,3,25
ORD_0181,SKU_0223,1,WP_0148,67,6,3,25
ORD_0310,SKU_0168,1,WP_0153,67,7,3,25
ORD_0310,SKU_0259,1,WP_0153,67,8,3,25
ORD_0060,SKU_0306,1,WP_0107,68,1,4,7
ORD_0365,SKU_0261,1,WP_0142,68,2,4,7
ORD_0337,SKU_0295,1,WP_0145,68,3,4,7
ORD_0368,SKU_0223,1,WP_0148,68,4,4,7
ORD_0108,SKU_0001,1,WP_0099,69,1,3,9
ORD_0226,SKU_0132,1,WP_0107,69,2,3,9
ORD_0117,SKU_0207,1,WP_0111,69,3,3,9
ORD_0093,SKU_0332,1,WP_0112,69,4,3,9
ORD_0063,SKU_0288,1,WP_0004,70,1,3,23
ORD_0063,SKU_0101,1,WP_0019,70,2,3,23
ORD_0063,SKU_0217,1,WP_0095,70,3,3,23
ORD_0063,SKU_0273,1,WP_0095,70,4,3,23
ORD_0406,SKU_0054,1,WP_0108,70,7,3,23
ORD_0406,SKU_0216,1,WP_0108,70,8,3,23
ORD_0252,SKU_0033,1,WP_0110,70,5,3,23
ORD_0405,SKU_0033,1,WP_0110,70,6,3,23
ORD_0406,SKU_0041,1,WP_0117,70,9,3,23
ORD_0063,SKU_0073,1,WP_0130,70,10,3,23
ORD_0098,SKU_0243,1,WP_0001,71,2,4,23
ORD_0098,SKU_0100,1,WP_0020,71,1,4,23
ORD_0259,SKU_0333,1,WP_0088,71,3,4,23
ORD_0069,SKU_0187,1,WP_0089,71,4,4,23
ORD_0259,SKU_0118,1,WP_0090,71,5,4,23
ORD_0066,SKU_0252,1,WP_0094,71,7,4,23
ORD_0098,SKU_0273,1,WP_0095,71,8,4,23
ORD_0259,SKU_0188,1,WP_0130,71,6,4,23
ORD_0066,SKU_0179,1,WP_0136,71,9,4,23
ORD_0069,SKU_0281,1,WP_0139,71,10,4,23
ORD_0072,SKU_0011,1,WP_0015,72,1,2,15
ORD_0071,SKU_0283,1,WP_0030,72,2,2,15
ORD_0274,SKU_0049,1,WP_0032,72,3,2,15
ORD_0175,SKU_0138,1,WP_0038,72,6,2,15
ORD_0175,SKU_0226,1,WP_0038,72,7,2,15
ORD_0072,SKU_0040,1,WP_0049,72,4,2,15
ORD_0071,SKU_0136,1,WP_0062,72,5,2,15
ORD_0175,SKU_0250,1,WP_0117,72,9,2,15
ORD_0071,SKU_0171,1,WP_0126,72,8,2,15
ORD_0071,SKU_0137,1,WP_0146,72,10,2,15
ORD_0274,SKU_0157,1,WP_0146,72,11,2,15
ORD_0175,SKU_0034,1,WP_0147,72,12,2,15
ORD_0175,SKU_0173,1,WP_0147,72,13,2,15
ORD_0215,SKU_0285,1,WP_0016,73,10,2,19
ORD_0285,SKU_0119,1,WP_0017,73,8,2,19
ORD_0285,SKU_0021,1,WP_0017,73,9,2,19
ORD_0237,SKU_0208,1,WP_0024,73,1,2,19
ORD_0123,SKU_0006,1,WP_0027,73,2,2,19
ORD_0123,SKU_0324,1,WP_0028,73,3,2,19
ORD_0285,SKU_0068,1,WP_0047,73,7,2,19
ORD_0215,SKU_0061,1,WP_0048,73,6,2,19
ORD_0123,SKU_0139,1,WP_0050,73,5,2,19
ORD_0237,SKU_0016,1,WP_0053,73,4,2,19
ORD_0123,SKU_0270,1,WP_0113,73,11,2,19
ORD_0285,SKU_0294,1,WP_0150,73,12,2,19
ORD_0074,SKU_0117,1,WP_0008,74,6,3,19
ORD_0478,SKU_0326,1,WP_0015,74,3,3,19
ORD_0478,SKU_0156,1,WP_0023,74,7,3,19
ORD_0413,SKU_0113,1,WP_0026,74,8,3,19
ORD_0478,SKU_0264,1,WP_0046,74,2,3,19
ORD_0413,SKU_0061,1,WP_0048,74,1,3,19
ORD_0074,SKU_0254,1,WP_0050,74,5,3,19
ORD_0074,SKU_0084,1,WP_0068,74,9,3,19
ORD_0074,SKU_0220,1,WP_0068,74,10,3,19
ORD_0073,SKU_0271,1,WP_0073,74,4,3,19
ORD_0073,SKU_0099,1,WP_0120,74,11,3,19
ORD_0073,SKU_0122,1,WP_0129,74,12,3,19
ORD_0075,SKU_0127,1,WP_0005,75,13,1,1
ORD_0158,SKU_0195,1,WP_0009,75,14,1,1
ORD_0256,SKU_0043,1,WP_0010,75,15,1,1
ORD_0247,SKU_0232,1,WP_0014,75,16,1,1
ORD_0247,SKU_0075,1,WP_0043,75,12,1,1
ORD_0158,SKU_0334,1,WP_0051,75,17,1,1
ORD_0075,SKU_0016,1,WP_0053,75,18,1,1
ORD_0247,SKU_0125,1,WP_0057,75,10,1,1
ORD_0247,SKU_0289,1,WP_0057,75,11,1,1
ORD_0256,SKU_0109,1,WP_0058,75,9,1,1
ORD_0158,SKU_0104,1,WP_0059,75,7,1,1
ORD_0158,SKU_0222,1,WP_0059,75,8,1,1
ORD_0256,SKU_0228,1,WP_0065,75,2,1,1
ORD_0256,SKU_0218,1,WP_0065,75,3,1,1
ORD_0247,SKU_0020,1,WP_0066,75,4,1,1
ORD_0158,SKU_0257,1,WP_0075,75,6,1,1
ORD_0256,SKU_0090,1,WP_0079,75,5,1,1
ORD_0075,SKU_0026,1,WP_0084,75,19,1,1
ORD_0075,SKU_0121,1,WP_0091,75,1,1,1
ORD_0075,SKU_0240,1,WP_0124,75,20,1,1
ORD_0293,SKU_0131,1,WP_0005,76,11,2,3
ORD_0341,SKU_0007,1,WP_0034,76,4,2,3
ORD_0341,SKU_0071,1,WP_0034,76,5,2,3
ORD_0078,SKU_0098,1,WP_0036,76,10,2,3
ORD_0079,SKU_0298,1,WP_0044,76,12,2,3
ORD_0078,SKU_0309,1,WP_0048,76,6,2,3
ORD_0078,SKU_0246,1,WP_0049,76,1,2,3
ORD_0341,SKU_0246,1,WP_0049,76,2,2,3
ORD_0341,SKU_0040,1,WP_0049,76,3,2,3
ORD_0293,SKU_0139,1,WP_0050,76,9,2,3
ORD_0293,SKU_0184,1,WP_0079,76,8,2,3
ORD_0079,SKU_0161,1,WP_0080,76,7,2,3
ORD_0293,SKU_0096,1,WP_0086,76,13,2,3
ORD_0078,SKU_0284,1,WP_0103,76,14,2,3
ORD_0341,SKU_0325,1,WP_0105,76,15,2,3
ORD_0078,SKU_0274,1,WP_0120,76,16,2,3
ORD_0079,SKU_0215,1,WP_0121,76,17,2,3
ORD_0079,SKU_0142,1,WP_0149,76,18,2,3
ORD_0338,SKU_0075,1,WP_0043,77,11,3,18
ORD_0080,SKU_0309,1,WP_0048,77,5,3,18
ORD_0410,SKU_0061,1,WP_0048,77,6,3,18
ORD_0410,SKU_0309,1,WP_0048,77,7,3,18
ORD_0080,SKU_0299,1,WP_0051,77,1,3,18
ORD_0103,SKU_0009,1,WP_0054,77,2,3,18
ORD_0103,SKU_0027,1,WP_0054,77,3,3,18
ORD_0103,SKU_0080,1,WP_0072,77,10,3,18
ORD_0338,SKU_0237,1,WP_0074,77,9,3,18
ORD_0410,SKU_0183,1,WP_0077,77,8,3,18
ORD_0080,SKU_0276,1,WP_0081,77,4,3,18
ORD_0338,SKU_0059,1,WP_0143,77,12,3,18
ORD_0081,SKU_0009,1,WP_0054,78,6,4,20
ORD_0204,SKU_0202,1,WP_0075,78,2,4,20
ORD_0128,SKU_0183,1,WP_0077,78,1,4,20
ORD_0081,SKU_0037,1,WP_0082,78,7,4,20
ORD_0081,SKU_0221,1,WP_0082,78,8,4,20
ORD_0182,SKU_0008,1,WP_0083,78,9,4,20
ORD_0182,SKU_0134,1,WP_0100,78,3,4,20
ORD_0204,SKU_0018,1,WP_0102,78,4,4,20
ORD_0128,SKU_0045,1,WP_0105,78,5,4,20
ORD_0081,SKU_0033,1,WP_0110,78,10,4,20
ORD_0081,SKU_0224,1,WP_0110,78,11,4,20
ORD_0331,SKU_0139,1,WP_0050,79,1,3,11
ORD_0331,SKU_0152,1,WP_0072,79,13,3,11
ORD_0268,SKU_0282,1,WP_0078,79,2,3,11
ORD_0364,SKU_0282,1,WP_0078,79,3,3,11
ORD_0364,SKU_0090,1,WP_0079,79,4,3,11
ORD_0212,SKU_0024,1,WP_0084,79,5,3,11
ORD_0364,SKU_0115,1,WP_0092,79,6,3,11
ORD_0331,SKU_0018,1,WP_0102,79,11,3,11
ORD_0331,SKU_0304,1,WP_0102,79,12,3,11
ORD_0268,SKU_0284,1,WP_0103,79,10,3,11
ORD_0364,SKU_0201,1,WP_0104,79,9,3,11
ORD_0212,SKU_0172,1,WP_0106,79,7,3,11
ORD_0212,SKU_0175,1,WP_0106,79,8,3,11
ORD_0331,SKU_0055,1,WP_0143,79,14,3,11
ORD_0364,SKU_0137,1,WP_0146,79,15,3,11
ORD_0457,SKU_0114,1,WP_0003,80,15,2,5
ORD_0149,SKU_0053,1,WP_0007,80,14,2,5
ORD_0082,SKU_0116,1,WP_0013,80,1,2,5
ORD_0149,SKU_0081,1,WP_0029,80,16,2,5
ORD_0149,SKU_0071,1,WP_0034,80,5,2,5
ORD_0457,SKU_0071,1,WP_0034,80,6,2,5
ORD_0082,SKU_0189,1,WP_0035,80,4,2,5
ORD_0082,SKU_0258,1,WP_0039,80,2,2,5
ORD_0229,SKU_0258,1,WP_0039,80,3,2,5
ORD_0082,SKU_0129,1,WP_0064,80,13,2,5
ORD_0457,SKU_0218,1,WP_0065,80,12,2,5
ORD_0229,SKU_0017,1,WP_0067,80,11,2,5
ORD_0149,SKU_0201,1,WP_0104,80,7,2,5
ORD_0229,SKU_0262,1,WP_0104,80,8,2,5
ORD_0082,SKU_0306,1,WP_0107,80,9,2,5
ORD_0457,SKU_0087,1,WP_0111,80,10,2,5
ORD_0149,SKU_0241,1,WP_0127,80,17,2,5
ORD_0105,SKU_0300,1,WP_0002,81,11,3,5
ORD_0173,SKU_0114,1,WP_0003,81,10,3,5
ORD_0089,SKU_0053,1,WP_0007,81,5,3,5
ORD_0085,SKU_0176,1,WP_0011,81,1,3,5
ORD_0085,SKU_0120,1,WP_0016,81,12,3,5
ORD_0085,SKU_0253,1,WP_0021,81,6,3,5
ORD_0105,SKU_0280,1,WP_0021,81,7,3,5
ORD_0105,SKU_0253,1,WP_0021,81,8,3,5
ORD_0105,SKU_0253,1,WP_0021,81,9,3,5
ORD_0105,SKU_0317,1,WP_0041,81,2,3,5
ORD_0089,SKU_0209,1,WP_0045,81,13,3,5
ORD_0089,SKU_0222,1,WP_0059,81,14,3,5
ORD_0173,SKU_0014,1,WP_0069,81,3,3,5
ORD_0089,SKU_0056,1,WP_0087,81,15,3,5
ORD_0089,SKU_0269,1,WP_0087,81,16,3,5
ORD_0173,SKU_0038,1,WP_0092,81,4,3,5
ORD_0085,SKU_0159,1,WP_0159,81,17,3,5
ORD_0469,SKU_0280,1,WP_0021,82,11,2,4
ORD_0090,SKU_0219,1,WP_0022,82,9,2,4
ORD_0090,SKU_0307,1,WP_0022,82,10,2,4
ORD_0091,SKU_0156,1,WP_0023,82,8,2,4
ORD_0214,SKU_0279,1,WP_0025,82,7,2,4
ORD_0091,SKU_0272,1,WP_0026,82,6,2,4
ORD_0214,SKU_0007,1,WP_0034,82,12,2,4
ORD_0469,SKU_0098,1,WP_0036,82,1,2,4
ORD_0090,SKU_0317,1,WP_0041,82,4,2,4
ORD_0469,SKU_0268,1,WP_0041,82,5,2,4
ORD_0090,SKU_0077,1,WP_0042,82,2,2,4
ORD_0214,SKU_0107,1,WP_0042,82,3,2,4
ORD_0090,SKU_0126,1,WP_0076,82,13,2,4
ORD_0091,SKU_0275,1,WP_0088,82,14,2,4
ORD_0091,SKU_0333,1,WP_0088,82,15,2,4
ORD_0214,SKU_0306,1,WP_0107,82,16,2,4
ORD_0214,SKU_0099,1,WP_0120,82,17,2,4
ORD_0091,SKU_0013,1,WP_0145,82,18,2,4
ORD_0192,SKU_0035,1,WP_0002,83,3,2,12
ORD_0094,SKU_0195,1,WP_0009,83,7,2,12
ORD_0094,SKU_0180,1,WP_0009,83,8,2,12
ORD_0192,SKU_0085,1,WP_0011,83,9,2,12
ORD_0094,SKU_0021,1,WP_0017,83,2,2,12
ORD_0362,SKU_0143,1,WP_0018,83,1,2,12
ORD_0452,SKU_0307,1,WP_0022,83,6,2,12
ORD_0192,SKU_0324,1,WP_0028,83,10,2,12
ORD_0192,SKU_0257,1,WP_0075,83,4,2,12
ORD_0362,SKU_0199,1,WP_0091,83,5,2,12
ORD_0452,SKU_0206,1,WP_0096,83,11,2,12
ORD_0094,SKU_0185,1,WP_0134,83,12,2,12
ORD_0192,SKU_0210,1,WP_0134,83,13,2,12
ORD_0362,SKU_0312,1,WP_0150,83,14,2,12
ORD_0097,SKU_0081,1,WP_0029,84,4,4,7
ORD_0100,SKU_0067,1,WP_0037,84,1,4,7
ORD_0194,SKU_0044,1,WP_0037,84,2,4,7
ORD_0096,SKU_0112,1,WP_0076,84,3,4,7
ORD_0096,SKU_0333,1,WP_0088,84,8,4,7
ORD_0194,SKU_0102,1,WP_0100,84,6,4,7
ORD_0096,SKU_0304,1,WP_0102,84,7,4,7
ORD_0097,SKU_0132,1,WP_0107,84,9,4,7
ORD_0097,SKU_0306,1,WP_0107,84,10,4,7
ORD_0100,SKU_0290,1,WP_0109,84,11,4,7
ORD_0100,SKU_0224,1,WP_0110,84,12,4,7
ORD_0096,SKU_0122,1,WP_0129,84,5,4,7
ORD_0097,SKU_0065,1,WP_0152,84,13,4,7
ORD_0109,SKU_0119,1,WP_0017,85,7,3,12
ORD_0307,SKU_0279,1,WP_0025,85,1,3,12
ORD_0416,SKU_0113,1,WP_0026,85,2,3,12
ORD_0427,SKU_0049,1,WP_0032,85,6,3,12
ORD_0109,SKU_0098,1,WP_0036,85,5,3,12
ORD_0307,SKU_0318,1,WP_0040,85,4,3,12
ORD_0416,SKU_0268,1,WP_0041,85,3,3,12
ORD_0427,SKU_0154,1,WP_0101,85,8,3,12
ORD_0427,SKU_0140,1,WP_0129,85,9,3,12
ORD_0109,SKU_0073,1,WP_0130,85,10,3,12
ORD_0109,SKU_0188,1,WP_0130,85,11,3,12
ORD_0307,SKU_0185,1,WP_0134,85,12,3,12
ORD_0416,SKU_0030,1,WP_0136,85,13,3,12
ORD_0427,SKU_0168,1,WP_0153,85,14,3,12
ORD_0136,SKU_0032,1,WP_0019,86,1,3,6
ORD_0115,SKU_0230,1,WP_0024,86,2,3,6
ORD_0424,SKU_0230,1,WP_0024,86,3,3,6
ORD_0112,SKU_0138,1,WP_0038,86,4,3,6
ORD_0136,SKU_0222,1,WP_0059,86,6,3,6
ORD_0424,SKU_0297,1,WP_0061,86,5,3,6
ORD_0115,SKU_0302,1,WP_0074,86,7,3,6
ORD_0115,SKU_0237,1,WP_0074,86,8,3,6
ORD_0424,SKU_0015,1,WP_0078,86,9,3,6
ORD_0136,SKU_0276,1,WP_0081,86,10,3,6
ORD_0424,SKU_0037,1,WP_0082,86,11,3,6
ORD_0112,SKU_0036,1,WP_0093,86,13,3,6
ORD_0115,SKU_0083,1,WP_0096,86,12,3,6
ORD_0115,SKU_0250,1,WP_0117,86,15,3,6
ORD_0424,SKU_0263,1,WP_0123,86,14,3,6
ORD_0112,SKU_0174,1,WP_0132,86,16,3,6
ORD_0112,SKU_0076,1,WP_0165,86,17,3,6
ORD_0443,SKU_0114,1,WP_0003,87,1,2,8
ORD_0171,SKU_0117,1,WP_0008,87,2,2,8
ORD_0183,SKU_0255,1,WP_0008,87,3,2,8
ORD_0119,SKU_0203,1,WP_0014,87,6,2,8
ORD_0443,SKU_0138,1,WP_0038,87,4,2,8
ORD_0171,SKU_0107,1,WP_0042,87,5,2,8
